station_id,station_name,Latitude,Longitude,Elevation,Country
42591,GAYA (42591-0),24.75,84.95,116,India
42595,JAMUI,24.93333333,86.3,82,India
42599,DUMKA,24.26666667,87.25,149,India
42603,BERHAMPORE,24.13333333,88.26666667,19,India
42618,KAILASHAHAR,24.31666667,92,30,India
42619,SILCHAR,24.81,92.8,20,India
42623,IMPHAL/TULIHAL,24.76666667,93.9,781,India
42631,NALIYA,23.25,68.85,22,India
42634,BHUJ-RUDRAMATA,23.25,69.8,118,India
42638,KANDLA AERODROME,23.09,70.07,28,India
42639,NEW KANDLA,23.15,70.21666667,14,India
42643,RADHANPUR,23.83333333,71.6,28,India
42647,AHMADABAD,23.06666667,72.63333333,55,India
42651,IDAR,23.83333333,73.03333333,217,India
42652,DUNGARPUR,23.83333333,73.66666667,291,India
42655,BANSWARA,23.55,74.45,219,India
42661,RATLAM,23.31666667,75.05,485,India
42662,UJJAIN,23.18333333,75.78333333,488,India
42665,SHAJAPUR,23.43333333,76.31666667,444,India
42667,BHOPAL/BAIRAGHAR,23.28333333,77.35,522,India
42669,VIDISHA,23.53333333,77.81666667,425,India
42671,SAGAR,23.85,78.75,550,India
42672,RAISEN,23.31666667,77.83333333,452,India
42674,DAMOH,23.83333333,79.45,370,India
42675,JABALPUR,23.2,79.95,397,India
42679,UMARIA,23.53333333,80.88333333,458,India
42693,AMBIKAPUR,23.16666667,83.25,611,India
42699,HAZARIBAGH,23.98333333,85.36666667,611,India
42701,M.O. RANCHI,23.31666667,85.31666667,647,India
42703,DHANBAD,23.78333333,86.43333333,256,India
42705,PURULIA,23.33333333,86.41666667,253,India
42706,BANKURA,23.38333333,87.08333333,100,India
42708,SHANTI NIKETAN,23.65,87.7,59,India
42709,BURDWAN,23.21666667,87.88333333,32,India
42711,KRISHNANAGAR,23.4,88.51666667,15,India
42714,BAGATI,22.98333333,88.36666667,12,India
42715,MALANJKHAND,22,80.7,581,India
42724,AGARTALA,23.88333333,91.25,16,India
42726,LENGPUI,23.83333333,92.61666667,429,India
42727,AIJAL,23.73333333,92.75,950,India
42729,MANDVI,22.81666667,69.26666667,10,India
42730,OKHA,22.48333333,69.11666667,7,India
42731,DWARKA,22.2416,68.97,4.8,India
42734,JAMNAGAR,22.45,70.08333333,14,India
42737,RAJKOT,22.3,70.78333333,137,India
42740,SURENDRANAGAR,22.73333333,71.6,72,India
42744,VALLABH VIDYANAGAR,22.56666667,72.93333333,41,India
42748,BARODA AERODROME,22.33333333,73.26666667,37,India
42751,DOHAD,22.83333333,74.26666667,332,India
42752,DHAR,22.6,75.3,581,India
42753,ALIRAJPUR,22.28333333,74.4,287.5,India
42754,INDORE,22.71666667,75.8,561,India
42759,KANNOD,22.66666667,76.73333333,351,India
42763,HOSHANGABAD,22.76666667,77.76666667,300,India
42767,PACHMARHI,22.46666667,78.43333333,1075,India
42768,CHHINDWARA,22.1,79,676,India
42770,NARSINGHPUR,22.95,79.18333333,354,India
42771,SEONI,22.08333333,79.55,617,India
42776,MANDLA,22.58333333,80.36666667,442,India
42779,PENDRA ROAD,22.76666667,81.9,624,India
42783,CHAMPA,22.03333333,82.7,270,India
42790,JASHPURNAGAR,22.88333333,84.13333333,769,India
42792,SUNDARGARH,22.11666667,84.03333333,240,India
42795,CHAIBASA,22.55,85.81666667,226,India
42798,JAMSHEDPUR (42798-0),22.81666667,86.18333333,142,India
42799,JAMSHEDPUR (42799-0),22.81666667,86.18333333,129,India
42803,MIDNAPORE,22.41666667,87.31666667,44,India
42805,ULUBERIA,22.5,87.95,5.03,India
42807,KOLKATA/ALIPORE,22.53333333,88.33333333,6,India
42809,KOLKATA/DUM DUM,22.65,88.45,6,India
42810,BASIRHAT,22.65,88.86666667,4,India
42811,DIAMOND HARBOUR,22.18333333,88.2,7,India
42812,CANNING,22.25,88.66666667,3,India
42830,PORBANDAR,21.65,69.66666667,7,India
42832,KESHOD,21.19,70.19,50,India
42837,MAHUVA,21.08333333,71.78333333,8,India
42838,BHAUNAGAR,21.75,72.2,10.6,India
42840,SURAT (42840-0),21.2,72.83333333,8,India
42841,BROACH,21.73333333,73,19,India
42846,NANDURBAR,21.33333333,74.25,232.4,India
42849,KHARGONE,21.81666667,75.61666667,250,India
42851,JALGAON,21.05,75.5667,200,India
42855,KHANDWA,21.83333333,76.36666667,317,India
42860,BETUL,21.86666667,77.93333333,652,India
42866,NAGPUR (MAYO HOSPITAL),21.15,79.11666667,312,India
42867,NAGPUR SONEGAON,21.1,79.05,310,India
42871,GONDIA,21.46666667,80.2,312,India
42872,MANA,21.23333333,81.65,312.9,India
42874,PBO RAIPUR,21.23333333,81.65,296,India
42875,RAIPUR,21.2167,81.6667,294,India
42876,DURG,21.18333333,81.28333333,281,India
42883,SAMBALPUR,21.46666667,83.96666667,148,India
42884,RAIGARH,21.88333333,83.38333333,214,India
42886,JHARSIGUDA,21.91666667,84.08333333,228,India
42891,KEONGJHARGARH,21.63,85.67,463,India
42894,BARIPADA,21.93333333,86.76666667,53.5,India
42895,BALASORE,21.51666667,86.93333333,18.8,India
42900,CONTAI,21.78333333,87.75,10.1,India
42901,DIGHA,21.61666667,87.5,6,India
42903,SAGAR ISLAND,25.2333,88.0667,3,India
42909,VERAVAL,20.9,70.36666667,6,India
42914,DIU,20.71666667,70.91666667,10,India
42920,NASIK OZAR,20.13333333,73.91666667,599,India
42921,NASIK CITY,19.9667,73.8167,598,India
42925,MALEGAON,20.55,74.53333333,436,India
42931,BULDANA,20.53333333,76.23333333,650,India
42933,M.O. AKOLA,20.7,77.03333333,282,India
42934,AKOLA,20.7,77.06666667,305,India
42935,WASHIM,20.11666667,77.13333333,565,India
42937,AMRAOTI,20.93333333,77.78333333,367,India
42939,WARDHA,20.66666667,78.58333333,282,India
42943,YEOTMAL,20.4,78.15,450,India
42946,BRAMHAPURI,20.6,79.85,229,India
42948,RAJNANDGAON,21.1,81.03333333,329,India
42953,KANKER,20.26666667,81.48333333,402,India
42961,TITLAGARH,20.3,83.3,209,India
42963,BOLANGIR,20.7,83.5,189,India
42966,PHULBANI,20.48333333,84.26666667,432.6,India
42969,ANGUL,20.83333333,85.1,138,India
42970,CUTTACK,20.46666667,85.93333333,25.7,India
42971,BHUBANESHWAR,20.25,85.83333333,45,India
42973,CHANDBALI,20.78333333,86.73333333,4.8,India
42976,PARADIP (C.W.R.),20.25,85.65,8,India
42977,SANDHEADS,20.85,88.25,10,India
43001,DAHANU,19.96666667,72.71666667,4.6,India
43002,BOMBAY / JUHU,19.11666667,72.83333333,3,India
43003,BOMBAY / SANTACRUZ,19.11666667,72.85,14.2,India
43005,T.B.I.A,19.15,73,14.85,India
43009,AHMADNAGAR,19.0833,74.8,657,India
43011,BIR,19,75.71666667,519,India
43012,JALNA,19.8333,75.8,534,India
43013,AURANGABAD,19.88333333,75.33333333,579,India
43014,AURANGABAD CHIKALTHANA AERODROME,19.85,73.4,585,India
43017,PARBHANI,19.1333,76.8333,422,India
43019,PUSAD,19.91666667,77.58333333,332,India
43021,NANDED,19.0833,77.33333333,355,India
43022,PRIYADARSHINI,19.75,78.03333333,457,India
43025,ADILABAD,19.65,78.53333333,268,India
43029,CHANDRAPUR,19.96666667,79.3,193,India
43041,JAGDALPUR,19.08333333,82.03333333,554,India
43042,BHAWANIPATNA,19.91666667,83.18333333,259,India
43049,GOPALPUR,19.26666667,84.88333333,16.4,India
43053,PURI,19.8,85.81666667,4.8,India
43057,BOMBAY / COLABA,18.9,72.81666667,9.8,India
43058,ALIBAG,18.63333333,72.8667,7,India
43060,MATHERAN,18.98,73.29,794,India
43061,KHANDALA,18.76666667,73.36666667,539,India
43062,BHIRA,18.45,73.4,100,India
43063,PUNE,18.53333333,73.85,555,India
43064,PUNE / LOHOGAON AERODROME,18.58333333,73.91666667,589,India
43067,PASHAN CTI,18.53333333,73.85,560,India
43069,BARAMATI,18.16,74.51,570,India
43071,JEUR,18.2,75.2,521,India
43076,UDGIR,18.07,77.12,639,India
43081,NIZAMABAD,18.66666667,78.1,380,India
43083,MEDAK,18.05,78.26666667,472,India
43086,RAMGUNDAM,18.76666667,79.43333333,156,India
43087,HANAMKONDA,18.01666667,79.56666667,266,India
43089,SIRONCHA,18.85,79.96666667,122,India
43093,BAILADILA,18.58333333,81.23333333,1143,India
43097,KORAPUT,18.8167,82.7167,883,India
43105,KALINGAPATAM,18.33333333,84.13333333,4.5,India
43109,HARNAI,17.8167,73.1,17.5,India
43110,RATNAGIRI,16.98333333,73.33333333,91,India
43111,MAHABALESHWAR,17.93333333,73.66666667,1382,India
43113,SATARA,17.5167,74.05,660,India
43117,SHOLAPUR,17.66666667,75.9,479,India
43121,KALABURAGI,17.35,76.85,457,India
43125,BIDAR,17.91666667,77.53333333,663,India
43128,HYDERABAD AIRPORT,17.45,78.46666667,530,India
43133,NALGONDA,17,79.25,226,India
43136,BHADRACHALAM,17.66666667,80.88333333,53.6,India
43137,KHAMMAM,17.25,80.15,110,India
43147,TUNI,17.35,82.55,18,India
43149,VISHAKHAPATNAM,17.71666667,83.3,3,India
43153,DEVGARH,16.38,73.35,34.8,India
43157,KOLHAPUR,16.7,74.23333333,568,India
43158,SANGLI,16.85,74.6,549,India
43160,BAGALKOTE,16.7,75.9,524,India
43161,VIJAYAPURA,16.81667,75.71667,592.5,India
43168,MAHABUBNAGAR,16.75,78,504,India
43169,RAICHUR,16.25,77.33333333,399,India
43177,JANGAMAHESWARA PURAM,16.530981,79.642448,103.6,India
43180,VIJAYAWADA,16.51666667,80.61666667,18.3,India
43181,VIJAYAWADA /GANNAVARAM,16.53333333,80.8,21,India
43182,NANDIGAMA,16.78333333,80.28333333,51.6,India
43184,NIDADAVOLE,16.83333333,81.58333333,11.3,India
43185,MACHILIPATNAM/FRANCHPET,16.2,81.15,3.05,India
43187,NARSAPUR,16.43333333,81.7,4,India
43189,KAKINADA,16.95,82.23333333,2.4,India
43192,GOA/PANJIM,15.4833,73.8167,59,India
43193,VENGURLA,15.86666667,73.63333333,15.3,India
43194,GOA/DABOLIM AIRPORT,15.38333333,73.81666667,61,India
43196,MORMUGAO,15.4167,73.7833,61,India
43197,BELGAUM,15.85,74.53333333,751,India
43198,BELGAUM/SAMBRE,15.85,74.61666667,754,India
43200,DHARWAD,15.48333333,74.98333333,678,India
43201,GADAG,15.41666667,75.63333333,668.8,India
43205,BELLARY,15.15,76.85,448,India
43207,PARANGIPETTAI,11.5,79.76666667,3,India
43212,NANDYAL,15.46666667,78.48333333,210,India
43213,KURNOOL,15.8,78.06666667,280,India
43220,BAPATLA,15.9,80.46666667,9.3,India
43221,ONGOLE,15.5633,80.08333333,10.4,India
43225,KARWAR,14.78333333,74.13333333,3.4,India
43226,HONAVAR,14.28333333,74.45,25.9,India
43227,HAVERI,14.78333333,75.4,573,India
43228,KOPPAL,15.35,76.15,532,India
43229,SHIRALI,14.06666667,74.53333333,44.79,India
43230,DAVANGERE,14.5,75.91666667,620,India
43233,CHITRADURGA,14.23333333,76.43333333,733,India
43237,PBO ANANTAPUR,14.58333333,77.63333333,364,India
43241,CUDDAPAH,14.48333333,78.83333333,129,India
43243,KAVALI,14.91666667,80,17,India
43245,NELLORE,14.45,79.98333333,18.6,India
43257,AGUMBE EMO,13.5,75.08333333,659,India
43258,SHIVAMOGGA,13.93333333,75.63333333,650,India
43259,BALEHONUR,13.36666667,75.45,907,India
43260,CHICKMAGALUR,13.25,75.75,1058,India
43263,HASSAN,12.96666667,76.33333333,955,India
43264,CHIKKANAHALLI,13.6667,77.9167,672,India
43266,M.O. AGATHI AIRPORT,10.85,72.46666667,3,India
43271,AROGYAVARAM,13.53333333,78.5,701,India
43272,CHINTAMANI,13.2,78.06666667,857,India
43275,TIRUPATHI,13.66666667,79.58333333,103,India
43277,TIRUTTANI,13.15,79.53333333,86.6,India
43278,NUMGAMBAKKAM,13.06666667,80.2,6.4,India
43279,CHENNAI/MINAMBAKKAM,13,80.18333333,13.7,India
43284,MANGALORE/BAJPE,12.91666667,74.88333333,101.8,India
43285,MANGALORE/PANAMBUR,12.95,74.83333333,30.8,India
43287,MADIKERI,12.41666667,75.73333333,1152,India
43289,MANDYA,12.5,76.83333333,688.85,India
43291,MYSURU,12.3,76.7,760,India
43295,BENGALURU,12.96666667,77.58333333,916.6,India
43296,BANGALORE/HINDUSTAN AIRPORT,12.95,77.63333333,888,India
43299,KOLAR GOLD FIELDS,12.95,78.3,882,India
43301,DHARMAPURI,12.13333333,78.03333333,473,India
43302,TIRUPPATTUR,12.48333333,78.56666667,390,India
43303,VELLORE,12.91666667,79.15,214,India
43309,MAYA BANDAR,12.91666667,92.91666667,28,India
43310,LONG ISLAND,12.41666667,92.93333333,12.9,India
43311,AMINIDIVI,11.11666667,72.73333333,2.7,India
43314,KOZHIKODE,11.25,75.78333333,4,India
43315,KANNUR,11.83333333,75.33333333,11,India
43317,UDHAGAMANDALAM,11.4,76.73333333,2244,India
43318,CONOOR,11.35,76.8,1747,India
43319,COIMBATORE,11,76.96666667,409,India
43320,M.O. KARIPUR AIRPORT,11.13333333,75.95,106,India
43321,COIMBATORE/PEELAMEDU,11.03333333,77.05,389,India
43322,CHAMARAJNAGAR,11.93333333,76.93333333,705,India
43324,ARIYALUR,11.1813,79,76.2,India
43325,SALEM,11.65,78.16666667,278,India
43329,CUDDALORE,11.76666667,79.76666667,5.7,India
43330,THANJAVUR,10.78333333,79.13333333,68,India
43331,M.O. PONDICHERRY,11.96666667,79.81666667,38,India
43333,PORT BLAIR,11.66666667,92.71666667,79,India
43334,ANDROTH,10.8,73.98333333,3,India
43335,PALAKKAD,10.76666667,76.65,95.4,India
43336,COCHIN INT. AIRPORT NEDUMBASSERY,10.15,76.4,9.1,India
43337,KAVARATTI ISLAND,10.53333333,72.61666667,4.2,India
43338,ERODE,11.48333333,77.76666667,173,India
43339,KODAIKANAL,10.23333,77.46667,2343,India
43340,YERCAUD,11.75,78.16666667,1463,India
43341,VALPARAI,10.28333333,77,1041,India
43342,K. PARAMATHY,10.95,78.08333333,182,India
43343,TIRUCHIRAPALLI TOWN,10.76666667,78.71666667,88,India
43344,TIRUCHCHIRAPALLI,10.76666667,78.71666667,88,India
43345,KUDIMIAMALAI,10.4,78.66666667,123,India
43346,KARAIKAL,10.91666667,79.83333333,6.95,India
43347,NAGAPPATTINAM,10.76666667,79.85,9,India
43348,ATIRAMAPATTINAM,10.33333333,79.38333333,6,India
43349,VEDARANNIYAM,10.36666667,79.85,4,India
43351,FORT COCHIN,9.966666667,76.23333333,2,India
43352,ALAPUZHA,9.55,76.41666667,2.4,India
43354,PUNALUR,9,76.91666667,25.4,India
43355,KOTTAYAM,9.533333333,76.6,73,India
43356,PERIAKULUM,10,77.13333333,300,India
43357,THRISSUR,10.51666667,76.21666667,39.5,India
43358,KOVILANGULAM,9.55,78.08333333,103,India
43359,MADURAI (43359-0),9.916666667,78.11666667,133,India
43360,MADURAI (43360-0),9.833333333,78.08333333,131,India
43361,TONDI,9.733333333,79.03333333,5,India
43363,PAMBAN,9.283333333,79.21666667,10,India
43364,HUT BAY,10.58333333,92.55,7.16,India
43367,CAR NICOBAR,9.166666667,92.83333333,9,India
43369,MINICOY,8.2813,73.0581,1.8,India
43371,THIRUVANANTHAPURAM (43371-0),8.483333333,76.95,59.7,India
43372,THIRUVANANTHAPURAM (43372-0),8.466666667,76.95,4,India
43373,TRIVANDRUM MET.OBS./THUMBA,8.533333333,76.86666667,6.7,India
43376,PALAYANKOTTAI,8.733333333,77.75,51,India
43377,KANNIYAKUMARI,8.083333333,77.5,35.6,India
43379,TUTICORIN NEW PORT,8.8,78.15,2,India
43382,NANCOWRY,7.983333333,93.53333333,24.4,India
43385,KONDUL,7.216666667,93.73333333,8,India
43400,KANKASANTURAI,9.8,80.06666667,15,Sri Lanka
43404,JAFFNA,9.65,80.01666667,3,Sri Lanka
43410,MULLAITTIVU,9.266666667,80.81666667,2,Sri Lanka
43413,MANNAR,8.983333333,79.91666667,3,Sri Lanka
43415,VAVUNIYA,8.75,80.5,98,Sri Lanka
43418,TRINCOMALEE,8.63939,81.20281,36.42,Sri Lanka
43421,ANURADHAPURA,8.333333333,80.41666667,93,Sri Lanka
43422,MAHA ILLUPPALLAMA,8.116666667,80.46666667,117,Sri Lanka
43424,PUTTALAM,8.033333333,79.83333333,2,Sri Lanka
43436,BATTICALOA,7.716666667,81.7,8,Sri Lanka
43441,KURUNEGALA,7.466666667,80.36666667,116,Sri Lanka
43444,KANDY,7.333333333,80.63333333,477,Sri Lanka
43450,KATUNAYAKE,7.166666667,79.88333333,8,Sri Lanka
43466,COLOMBO,6.9,79.86666667,7,Sri Lanka
43467,RATMALANA,6.816666667,79.88333333,5,Sri Lanka
43473,NUWARA ELIYA,6.969831,80.778744,1880,Sri Lanka
43475,POTTUVIL,6.883333333,81.83333333,4,Sri Lanka
43476,BANDARAWELA,6.833333333,80.98333333,1226,Sri Lanka
43479,BADULLA,6.98343,81.04864,751.33,Sri Lanka
43486,RATNAPURA,6.683333333,80.4,88,Sri Lanka
43495,GALLE,6.033333333,80.21666667,13,Sri Lanka
43497,HAMBANTOTA,6.122288,81.128685,15.5,Sri Lanka
43533,HANIMAADHOO,6.746388889,73.16861111,1.4,Maldives
43533,GARHI DOPATTA,34.33,73.62,817,Pakistan
43555,MALE,4.191666667,73.52916667,1.73,Maldives
43563,KOTLI,33.31,73.54,599,Pakistan
43577,KADHDHOO,1.858333333,73.51972222,1.2,Maldives
43588,KAADEDHDHOO,0.488333333,72.99611111,0.61,Maldives
44402,Darchula,29.84286,80.53889,887,Nepal
44404,DADELDHURA,29.3,80.58333333,1848,Nepal
44406,DIPAYAL,29.26209694,80.93690083,563,Nepal
44409,DHANGADHI (ATARIYA),28.8,80.55,187,Nepal
44412,Bajura,29.37999,81.31999,1150,Nepal
44416,SURKHET,28.5878694,81.6351611,683,Nepal
44418,NEPALGUNJ AIRPORT,28.1,81.66666667,165,Nepal
44424,JUMLA,29.27466111,82.17957778,2363,Nepal
44429,DANG,28.0371989,82.484156,663,Nepal
44434,POKHARA AIRPORT,28.188621,84.0169252,794,Nepal
44438,BHAIRAHAWA AIRPORT,27.51666667,83.45,109,Nepal
44449,SIMARA AIRPORT,27.16666667,84.98333333,137,Nepal
44454,KATHMANDU AIRPORT,27.703825,85.35624722,1337,Nepal
44458,Janakpur Airport,26.71075,85.924422,76,Nepal
44462,OKHALDHUNGA,27.3,86.5,1720,Nepal
44474,TAPLEJUNG,27.35,87.66666667,1732,Nepal
44477,DHANKUTA,26.9832027,87.3458829,1192,Nepal
44478,BIRATNAGAR AIRPORT,26.483967,87.267006,72,Nepal
44497,Chandragadhi Airport,26.570391,88.075144,95,Nepal
44500,Babesa,27.4274,89.6458,2330,Bhutan
44504,Gasa,27.9075,89.7278,2870,Bhutan
44507,Bhur,26.9071,90.431,382,Bhutan
44508,Kanglung,27.2834,91.525,2003,Bhutan
44519,Chamkhar,27.54546,90.75378,2567,Bhutan
44550,Tsirang,26.0094,90.122,1450,Bhutan
48001,PUTAO,27.2,97.25,435.55,Myanmar
48004,HKAMTI,26,95.7,146,Myanmar
48008,MYITKYINA,25.36666667,97.4,145,Myanmar
48010,HOMALIN,24.86666667,94.91666667,130,Myanmar
48017,PINLEBU,24.08333333,95.36666667,259,Myanmar
48018,KATHA,24.16666667,96.33333333,113,Myanmar
48019,BHAMO,24.26666667,97.2,111,Myanmar
48020,MAWLAIK,23.63333333,94.41666667,115,Myanmar
48024,KALEMYO,23.2,94.06666667,152,Myanmar
48030,HAKHA,22.64264,93.59945,1733,Myanmar
48031,FALAM,22.91666667,93.68333333,1372,Myanmar
48033,SHWEBO,22.58333333,95.71666667,106,Myanmar
48034,MOGOKE,22.92,96.5,1175,Myanmar
48035,LASHIO,22.93333333,97.75,747,Myanmar
48036,GANGAW,22.16666667,94.13333333,214,Myanmar
48037,MONYWA,22.1,95.13333333,81,Myanmar
48039,SAGAING,21.87972222,95.95972222,74,Myanmar
48040,HSIPAW,22.6,97.3,436,Myanmar
48042,MANDALAY,21.94206,96.08861,79,Myanmar
48043,PYINOOLWIN,22.03,96.45972222,1078,Myanmar
48045,MINDAT,21.38333333,93.95,1395,Myanmar
48047,MYINGYAN,21.46666667,95.38333333,60,Myanmar
48048,NYAUNG-U,21.2,94.91666667,61,Myanmar
48051,KYAUKTAW,20.85,92.63333333,3.04,Myanmar
48052,CHAUK,20.87972222,94.81972222,81,Myanmar
48053,MEIKTILA,20.83333333,95.83333333,214,Myanmar
48055,NAMSAM,20.89,97.73,981,Myanmar
48057,TAUNGGYI,20.78333333,97.05,1436,Myanmar
48058,LOILEM,20.91666667,97.55,1355,Myanmar
48060,KENGTUNG,21.3,99.61666667,827,Myanmar
48062,SITTWE,20.13333333,92.88333333,5,Myanmar
48064,MINBU,20.16666667,94.88333333,48,Myanmar
48065,MAGWAY,20.13939,94.925,52,Myanmar
48067,YAMETHIN,20.41666667,96.15,199,Myanmar
48068,PINLAUNG,20.13333333,96.76666667,1463,Myanmar
48070,MONGHSAT,20.55,99.26666667,572,Myanmar
48071,KYAUKPYU,19.41666667,93.55,18,Myanmar
48072,MANAUNG,18.85,93.73333333,9.14,Myanmar
48074,PYINMANA,19.71666667,96.21666667,101,Myanmar
48075,LOIKAW,19.68333333,97.21666667,894.89,Myanmar
48077,Pyay,18.8,95.21666667,58,Myanmar
48078,TOUNGOO,18.91666667,96.46666667,47,Myanmar
48080,Thandwe,18.46666667,94.35,6,Myanmar
48085,GWA,17.58333,94.58333,3,Myanmar
48087,HINTHADA,17.66666667,95.41666667,25.9,Myanmar
48088,THARRAWADDY,17.63333333,95.8,15,Myanmar
48089,SHWEGYIN,17.91666667,96.86666667,12,Myanmar
48090,PAPUN,18.06666667,97.45,95,Myanmar
48092,HMAWBI,17.10972222,96.03,12,Myanmar
48093,BAGO,17.33722,96.48444,16,Myanmar
48094,PATHEIN,16.76666667,94.76666667,15,Myanmar
48095,MAUBIN,16.73333333,95.65,3.04,Myanmar
48096,MINGALADON,16.9,96.18333333,28,Myanmar
48097,YANGON,16.86472222,96.15361111,20,Myanmar
48098,THATON,16.91666667,97.36666667,17,Myanmar
48099,HPAAN,16.88528,97.63083,16,Myanmar
48101,PHYAPON,16.26666667,95.66666667,2.13,Myanmar
48103,MAWLAMYINE,16.5,97.61666667,21.03,Myanmar
48107,YE,15.25,97.86666667,3,Myanmar
48108,DAWEI,14.1,98.21667,7,Myanmar
48109,COCO ISLAND,14.11666667,93.36666667,2,Myanmar
48110,Myeik,12.43333333,98.6,36,Myanmar
48112,Kawthaung,9.966666667,98.58333333,46,Myanmar
48300,MAE HONG SON,19.29888889,97.97555556,265.4,Thailand
48302,DOI ANG KHANG,19.93277778,99.04527778,1529,Thailand
48303,CHIANG RAI,19.96138889,99.88111111,390,Thailand
48304,CHIANG RAI AGROMET,19.8725,99.77916667,397,Thailand
48310,PHAYAO,19.19305556,99.88361111,396.88,Thailand
48324,THOEN,17.63638889,99.24472222,190.89,Thailand
48325,MAE SARIANG,18.175,97.93361111,211.58,Thailand
48327,CHIANG MAI,18.77055556,98.96833333,313.2,Thailand
48328,LAMPANG,18.27805556,99.50638889,242,Thailand
48329,LAMPHUN,18.56638889,99.03833333,296.41,Thailand
48334,LAMPANG AGROMET,18.325,99.30138889,315,Thailand
48372,SUKHOTHAI,17.10694444,99.80027778,48.29,Thailand
48373,SI SAMRONG AGROMET,17.16111111,99.86166667,53,Thailand
48375,MAE SOT,16.7025,98.54166667,195.71,Thailand
48376,TAK,16.87972222,99.14,124.12,Thailand
48377,BHUMIBOL DAM,17.24388889,99.0025,143.73,Thailand
48380,KAM PHAENG PHET,16.48666667,99.52694444,80,Thailand
48385,UMPHANG,16.02527778,98.86,454,Thailand
48387,DOI MU SOE AGROMET,16.75222222,98.93555556,863,Thailand
48421,THONG PHA PHUM,14.74222222,98.63638889,97.3,Thailand
48427,U THONG AGROMET,14.30361111,99.86472222,6,Thailand
48450,KANCHANA BURI,14.0225,99.53583333,27.52,Thailand
48451,NAKHONPATHOM AGROMET,14.01166667,99.97,7.46,Thailand
48464,RATCHA BURI AGROMET,13.4875,99.79555556,9.01,Thailand
48474,NONG PHLUB AGROMET,12.58888889,99.73444444,106,Thailand
48475,HUA HIN,12.57777778,99.95388889,4.73,Thailand
48500,PRACHUAP KHIRIKHAN,11.835,99.81027778,4,Thailand
48517,CHUMPHON,10.49861111,99.18833333,4.4,Thailand
48520,SAWI AGROMET,10.33055556,99.0925,13,Thailand
48532,RANONG,9.983333333,98.61666667,7,Thailand
48551,SURAT THANI,9.134166667,99.15194444,5,Thailand
48552,NAKHONSI THAMMARAT,8.544166667,99.94277778,4.14,Thailand
48555,SURAT THANI AGROMET,9.142777778,99.63611111,34.8,Thailand
48556,PHRASANG,8.57,99.25805556,12.07,Thailand
48557,CHAWANG,8.424444444,99.50638889,28.12,Thailand
48561,TAKUA PA,8.684166667,98.25222222,5.93,Thailand
48563,KRABI,8.103611111,98.97527778,29.34,Thailand
48564,PHUKET,7.883333333,98.4,1.83,Thailand
48565,PHUKET AIRPORT,8.145,98.31444444,5.86,Thailand
48566,KO LANTA,7.533333333,99.05,2,Thailand
48567,TRANG,7.516666667,99.61666667,13.96,Thailand
48600,LANGKAWI,6.333333333,99.73333333,6.4,Malaysia
51839,MINFENG,37.06666667,82.71666667,1409.5,China
52649,Qilian,38.27208,99.88519,3034,China
52725,laohugou,37.5,96.5,4180,China
56015,QUMAHE,34.9319,94.7281,4453,China
56144,DEGE,31.73333333,98.56666667,3184,China
56748,BAOSHAN,25.04416667,99.16194444,1668.4,China
56946,GENGMA,23.53,99.39,1144.1,China
96001,SABANG/CUT BAU,5.866666667,95.31666667,112.8,Indonesia
96009,ACEH UTARA/MALIKUSSALEH,5.228692,96.947491,28,Indonesia
96011,BANDA ACEH/SULTAN ISKANDAR MUDA,5.522383,95.41685,20,Indonesia
96015,MEULABOH/CUT NYAK DHIEN,4.04927,96.247997,3.05,Indonesia
96033,MEDAN/BELAWAN,3.78824722,98.71484722,3,Indonesia
96073,SIBOLGA/F.L. TOBING,1.553333,98.883333,10,Indonesia
96075,GUNUNG SITOLI/BINAKA,1.164918,97.703593,7,Indonesia
